seq_id,prompt_tokens,output_tokens,latency_s,tokens_per_sec
0,65,1024,9.48909505084157,107.913346268903
1,65,1024,9.48909505084157,107.913346268903
2,65,1024,9.48909505084157,107.913346268903
3,65,1024,9.48909505084157,107.913346268903
4,65,1024,9.48909505084157,107.913346268903
5,65,1024,9.48909505084157,107.913346268903
6,65,1024,9.48909505084157,107.913346268903
7,65,1024,9.48909505084157,107.913346268903
8,65,1024,9.48909505084157,107.913346268903
9,65,1024,9.48909505084157,107.913346268903
10,65,1024,9.48909505084157,107.913346268903
11,65,1024,9.48909505084157,107.913346268903
12,65,1024,9.48909505084157,107.913346268903
13,65,1024,9.48909505084157,107.913346268903
14,65,1024,9.48909505084157,107.913346268903
15,65,1024,9.48909505084157,107.913346268903
16,65,1024,9.48909505084157,107.913346268903
17,65,1024,9.48909505084157,107.913346268903
18,65,1024,9.48909505084157,107.913346268903
19,65,1024,9.48909505084157,107.913346268903
20,65,1024,9.48909505084157,107.913346268903
21,65,1024,9.48909505084157,107.913346268903
22,65,1024,9.48909505084157,107.913346268903
23,65,1024,9.48909505084157,107.913346268903
24,65,1024,9.48909505084157,107.913346268903
25,65,1024,9.48909505084157,107.913346268903
26,65,1024,9.48909505084157,107.913346268903
27,65,1024,9.48909505084157,107.913346268903
28,65,1024,9.48909505084157,107.913346268903
29,65,1024,9.48909505084157,107.913346268903
