name,backend,model,block_size,num_sequences,total_prompt_tokens,total_output_tokens,total_time_s,throughput_tok_per_s,avg_latency_s,avg_gpu_util_pct,peak_gpu_mem_used_mb,avg_gpu_mem_used_mb,gpu_mem_total_mb,avg_power_w
vllm_homogeneous_l256_b32,vllm,meta-llama/Llama-3.2-1B,32,1000,257000,128000,4.922833006829023,26001.288246511023,4.909391580149531,93.83673469387755,43102.875,43102.83418367347,46068.0,304.3636734693878
