timestamp_s,gpu_util_pct,mem_used_mb,mem_total_mb,mem_util_pct,power_w,temp_c
0.015370694920420647,0,3732.5625,24576.0,0,115.273,49
0.1156216636300087,0,3774.5625,24576.0,0,115.273,49
0.21808931976556778,0,3774.5625,24576.0,0,115.273,49
0.31862479634582996,0,3774.5625,24576.0,0,115.72,50
0.5352078825235367,0,3774.5625,24576.0,0,115.72,50
0.6354289259761572,0,3774.5625,24576.0,0,115.72,50
0.7356473952531815,0,3774.5625,24576.0,0,115.72,50
0.8368032556027174,0,3774.5625,24576.0,0,115.968,50
0.9369843769818544,0,3774.5625,24576.0,0,115.968,50
1.0529536865651608,0,3774.5625,24576.0,0,115.968,50
1.1598498150706291,0,3774.5625,24576.0,0,115.968,50
1.2704636752605438,0,3774.5625,24576.0,0,116.145,50
1.3706726673990488,0,3828.5625,24576.0,0,116.145,50
1.4708838760852814,0,4094.5625,24576.0,0,116.145,50
1.5711186472326517,0,4102.5625,24576.0,0,116.145,50
1.6725569143891335,0,5394.5625,24576.0,0,116.145,50
1.7727677654474974,0,5394.5625,24576.0,0,134.363,55
1.872985154390335,0,5394.5625,24576.0,0,134.363,55
1.9732066746801138,0,5394.5625,24576.0,0,134.363,55
2.074124298989773,0,5708.5625,24576.0,0,134.363,55
2.1742862910032272,0,5708.5625,24576.0,0,134.363,55
2.2744252905249596,100,5708.5625,24576.0,37,237.02,61
2.37456645257771,100,5708.5625,24576.0,37,237.02,61
2.4747016225010157,100,6022.5625,24576.0,37,237.02,61
2.5749937426298857,100,6022.5625,24576.0,37,237.02,61
2.6756231784820557,100,6022.5625,24576.0,37,237.02,61
2.776022858917713,100,6022.5625,24576.0,37,317.086,59
3.023799618706107,100,6022.5625,24576.0,37,317.086,59
3.1381891183555126,100,6022.5625,24576.0,37,317.086,59
3.242910450324416,100,6022.5625,24576.0,37,317.086,59
3.3782634511590004,0,6022.5625,24576.0,0,234.709,56
3.5339601058512926,0,6022.5625,24576.0,0,234.709,56
3.689710598438978,0,6022.5625,24576.0,0,234.709,56
3.8625501357018948,0,6022.5625,24576.0,0,179.218,56
3.9955100156366825,0,6022.5625,24576.0,0,179.218,56
4.099862191826105,0,6022.5625,24576.0,0,179.218,56
4.2415308225899935,0,6022.5625,24576.0,0,179.218,56
4.398986827582121,0,6022.5625,24576.0,0,179.218,56
4.555886227637529,0,6022.5625,24576.0,0,179.218,56
4.707452856004238,0,6022.5625,24576.0,0,179.218,56
4.838089978322387,0,6022.5625,24576.0,0,141.541,54
4.950109424069524,0,6022.5625,24576.0,0,141.541,54
5.118145942687988,0,6022.5625,24576.0,0,141.541,54
5.2663647551089525,0,6022.5625,24576.0,0,141.541,54
5.3925385270267725,0,6022.5625,24576.0,0,141.541,54
5.504651488736272,0,6022.5625,24576.0,0,141.541,54
5.605753030627966,0,6022.5625,24576.0,0,141.541,54
5.705892084166408,0,6022.5625,24576.0,0,141.541,54
5.806045802310109,0,6022.5625,24576.0,0,129.14,53
5.90618565492332,0,6022.5625,24576.0,0,129.14,53
6.00633367523551,0,6022.5625,24576.0,0,129.14,53
6.106477856636047,0,6022.5625,24576.0,0,129.14,53
6.206627519801259,0,6022.5625,24576.0,0,129.14,53
6.306786868721247,0,6022.5625,24576.0,0,129.14,53
6.406924510374665,0,6022.5625,24576.0,0,129.14,53
6.507070191204548,0,6022.5625,24576.0,0,129.14,53
6.60719452239573,0,6022.5625,24576.0,0,129.14,53
