timestamp_s,gpu_util_pct,mem_used_mb,mem_total_mb,mem_util_pct,power_w,temp_c
0.007351500913500786,0,43100.875,46068.0,0,81.471,38
0.10771362110972404,0,43102.875,46068.0,0,81.702,38
0.2079006154090166,69,43102.875,46068.0,33,88.371,43
0.3080522809177637,69,43102.875,46068.0,33,116.147,45
0.4081916566938162,100,43102.875,46068.0,94,135.925,46
0.5089260097593069,100,43102.875,46068.0,94,152.16,47
0.6090880203992128,100,43102.875,46068.0,99,166.322,47
0.7092278264462948,100,43102.875,46068.0,99,178.986,47
0.809363916516304,100,43102.875,46068.0,100,189.249,48
0.9096342884004116,100,43102.875,46068.0,100,198.492,47
1.0098153371363878,100,43102.875,46068.0,100,207.127,47
1.109965268522501,100,43102.875,46068.0,100,214.76,47
1.2101516239345074,100,43102.875,46068.0,100,347.42,48
1.3103127796202898,100,43102.875,46068.0,100,346.741,48
1.4104986358433962,99,43102.875,46068.0,70,349.745,48
1.510646564885974,99,43102.875,46068.0,70,347.852,48
1.6107893958687782,100,43102.875,46068.0,94,347.478,49
1.7109281308948994,100,43102.875,46068.0,94,348.646,49
1.8110633008182049,100,43102.875,46068.0,99,348.711,49
1.9111964963376522,100,43102.875,46068.0,99,347.999,49
2.0123850889503956,100,43102.875,46068.0,100,348.088,49
2.1125700920820236,100,43102.875,46068.0,100,347.384,50
2.212756799533963,100,43102.875,46068.0,100,346.129,50
2.3129569366574287,100,43102.875,46068.0,100,345.883,50
2.4131422098726034,100,43102.875,46068.0,100,346.576,49
2.513330379500985,100,43102.875,46068.0,100,345.396,49
2.6135170441120863,100,43102.875,46068.0,63,343.31,49
2.713701779022813,100,43102.875,46068.0,63,343.22,50
2.8143658190965652,100,43102.875,46068.0,95,342.495,50
2.914553929120302,100,43102.875,46068.0,95,341.756,50
3.0147070437669754,100,43102.875,46068.0,99,342.425,51
3.114846348762512,100,43102.875,46068.0,99,342.315,50
3.215307356789708,100,43102.875,46068.0,100,342.769,51
3.3154762350022793,100,43102.875,46068.0,100,343.342,51
3.4156418796628714,100,43102.875,46068.0,100,343.587,50
3.5158063527196646,100,43102.875,46068.0,100,343.27,51
3.6159827914088964,100,43102.875,46068.0,100,343.085,51
3.716156329959631,100,43102.875,46068.0,100,346.355,52
3.816341644152999,100,43102.875,46068.0,61,341.459,50
3.9165075793862343,100,43102.875,46068.0,61,340.525,51
4.016672091558576,100,43102.875,46068.0,94,341.8,51
4.117318376898766,100,43102.875,46068.0,94,342.055,51
4.217506105080247,100,43102.875,46068.0,98,342.264,51
4.317711587995291,100,43102.875,46068.0,98,341.844,51
4.417915599420667,100,43102.875,46068.0,100,342.005,51
4.518120454624295,100,43102.875,46068.0,100,341.55,51
4.61833075620234,100,43102.875,46068.0,100,341.823,51
4.718532092869282,100,43102.875,46068.0,100,342.668,51
