timestamp_s,gpu_util_pct,mem_used_mb,mem_total_mb,mem_util_pct,power_w,temp_c
0.004275288432836533,0,3478.875,46068.0,0,80.101,35
0.10450369119644165,0,3546.875,46068.0,0,81.81,36
0.20471191219985485,7,3546.875,46068.0,1,81.761,36
0.30667160265147686,7,3546.875,46068.0,1,81.774,36
0.40685812197625637,0,3546.875,46068.0,0,81.734,36
0.5070609971880913,0,3546.875,46068.0,0,81.682,36
0.6072989851236343,0,3546.875,46068.0,0,81.646,36
0.7074555605649948,0,3546.875,46068.0,0,81.596,36
0.8077064678072929,0,3546.875,46068.0,0,82.968,36
0.9078610800206661,0,3546.875,46068.0,0,82.795,36
1.0851039253175259,0,3546.875,46068.0,0,82.544,36
1.1979337092489004,0,3546.875,46068.0,0,81.052,36
1.3184594884514809,0,3546.875,46068.0,0,81.052,36
1.4202165752649307,0,3546.875,46068.0,0,81.052,36
1.527127569541335,0,3546.875,46068.0,0,81.052,36
1.6285416334867477,0,3546.875,46068.0,0,81.052,36
1.72875152900815,0,3568.875,46068.0,0,80.141,36
1.8289829771965742,1,3576.875,46068.0,0,80.208,36
1.9291968364268541,1,3614.875,46068.0,0,80.208,36
2.0294387508183718,0,3620.875,46068.0,0,80.229,36
2.129644088447094,0,3652.875,46068.0,0,80.379,36
2.2298730220645666,0,3652.875,46068.0,0,80.446,36
2.3301054798066616,0,3652.875,46068.0,0,80.424,36
2.430337840691209,0,3652.875,46068.0,0,80.483,36
2.5305087361484766,0,3652.875,46068.0,0,80.527,36
2.6307298205792904,0,3652.875,46068.0,0,80.564,36
2.730962108820677,0,3652.875,46068.0,0,80.596,36
2.8311249520629644,0,3652.875,46068.0,0,81.257,36
2.9312681816518307,0,3652.875,46068.0,0,81.227,36
3.0314171332865953,0,3652.875,46068.0,0,81.232,36
3.1315896045416594,0,3652.875,46068.0,0,81.225,36
3.231795985251665,0,3652.875,46068.0,0,81.225,36
3.332017846405506,0,3652.875,46068.0,0,81.225,36
3.4321641083806753,0,3856.875,46068.0,0,80.459,36
3.532315254211426,0,3856.875,46068.0,0,94.889,37
3.6325198728591204,9,3856.875,46068.0,5,94.911,36
3.7449972312897444,9,3856.875,46068.0,5,94.894,36
3.850771728903055,0,3856.875,46068.0,0,94.928,36
4.04004025273025,0,3856.875,46068.0,0,94.941,36
4.170335654169321,0,3856.875,46068.0,0,94.935,36
4.3135226015001535,0,3856.875,46068.0,0,93.757,36
4.46149024926126,0,3856.875,46068.0,0,92.779,36
4.578588329255581,0,3856.875,46068.0,0,95.733,36
4.692544996738434,0,3856.875,46068.0,0,95.733,36
4.805974347516894,0,3856.875,46068.0,0,95.733,36
4.914405612275004,0,3856.875,46068.0,0,80.815,36
5.06391953676939,0,3856.875,46068.0,0,80.81,36
5.208359606564045,0,3856.875,46068.0,0,80.842,36
5.313916398212314,0,3856.875,46068.0,0,80.859,36
5.414140963926911,0,3856.875,46068.0,0,80.882,36
5.514364160597324,0,3856.875,46068.0,0,80.882,36
5.614594496786594,0,3856.875,46068.0,0,80.878,36
5.714812824502587,0,3856.875,46068.0,0,80.888,36
5.814967209473252,0,3856.875,46068.0,0,80.878,36
5.91510989330709,0,3856.875,46068.0,0,80.878,36
6.015243552625179,0,3856.875,46068.0,0,80.878,36
6.115456182509661,0,3856.875,46068.0,0,80.878,36
6.215619508177042,0,3856.875,46068.0,0,80.878,36
6.31582541950047,0,3856.875,46068.0,0,80.878,36
6.416033450514078,0,3856.875,46068.0,0,80.878,36
6.516243236139417,0,3856.875,46068.0,0,80.878,36
6.616392971947789,0,3856.875,46068.0,0,80.878,36
6.716811379417777,0,3856.875,46068.0,0,80.878,36
6.830206045880914,0,3856.875,46068.0,0,80.431,36
6.93042360432446,0,3856.875,46068.0,0,80.431,36
7.030612476170063,0,3856.875,46068.0,0,80.431,36
7.130843697115779,0,3856.875,46068.0,0,80.431,36
7.233804669231176,0,3856.875,46068.0,0,80.431,36
7.337417429313064,0,3856.875,46068.0,0,80.431,36
7.440988203510642,0,3856.875,46068.0,0,80.431,36
7.543858081102371,0,3856.875,46068.0,0,80.431,36
7.64747110940516,0,3856.875,46068.0,0,80.431,36
7.749193212017417,0,3856.875,46068.0,0,80.431,36
7.851440412923694,0,3856.875,46068.0,0,80.33,36
7.953700078651309,0,3856.875,46068.0,0,80.33,36
8.057538505643606,0,3856.875,46068.0,0,80.33,36
8.163460591807961,0,3856.875,46068.0,0,80.33,36
8.276737533509731,0,3856.875,46068.0,0,80.33,36
8.378811812028289,0,3856.875,46068.0,0,80.33,36
8.480348290875554,0,3856.875,46068.0,0,80.33,36
8.581447795033455,0,3856.875,46068.0,0,80.33,36
8.68247296847403,0,3856.875,46068.0,0,80.33,36
8.78685181029141,0,3856.875,46068.0,0,80.409,36
8.889598524197936,0,3856.875,46068.0,0,80.409,36
8.991759104654193,0,3856.875,46068.0,0,80.409,36
9.095912529155612,0,3856.875,46068.0,0,80.409,36
9.197019072249532,0,3856.875,46068.0,0,80.409,36
9.316928744316101,0,3856.875,46068.0,0,80.409,36
9.418237628415227,0,3856.875,46068.0,0,80.409,36
9.64794316329062,0,3856.875,46068.0,0,80.838,36
9.763386050239205,0,3856.875,46068.0,0,80.854,36
9.918895453214645,0,3856.875,46068.0,0,81.533,36
10.024060308933258,0,3856.875,46068.0,0,81.483,36
10.134211393073201,0,3856.875,46068.0,0,81.446,36
10.258976163342595,0,3856.875,46068.0,0,81.424,36
10.359847726300359,0,3856.875,46068.0,0,81.428,36
10.46358236670494,0,3856.875,46068.0,0,81.413,36
10.581086825579405,0,3856.875,46068.0,0,81.54,36
10.688649572432041,0,3856.875,46068.0,0,81.509,36
10.790906392037868,0,3856.875,46068.0,0,81.504,36
11.090349197387695,0,3856.875,46068.0,0,81.5,36
11.216047763824463,0,3856.875,46068.0,0,81.5,36
11.336630517616868,0,3856.875,46068.0,0,81.5,36
11.462253861129284,0,3856.875,46068.0,0,81.5,36
11.60997100546956,0,3856.875,46068.0,0,81.5,36
11.816897673532367,0,3856.875,46068.0,0,81.5,36
11.995501739904284,0,3856.875,46068.0,0,80.516,36
12.186177127063274,0,3856.875,46068.0,0,80.567,36
