seq_id,prompt_tokens,output_tokens,latency_s,tokens_per_sec
0,257,128,17.69612680003047,7.233221226679931
1,257,128,17.69612680003047,7.233221226679931
2,257,128,17.69612680003047,7.233221226679931
3,257,128,17.69612680003047,7.233221226679931
4,257,128,17.69612680003047,7.233221226679931
5,257,128,17.69612680003047,7.233221226679931
6,257,128,17.69612680003047,7.233221226679931
7,257,128,17.69612680003047,7.233221226679931
8,257,128,0.7735689170658588,165.46683453298905
9,257,128,0.7735689170658588,165.46683453298905
10,257,128,0.7735689170658588,165.46683453298905
11,257,128,0.7735689170658588,165.46683453298905
12,257,128,0.7735689170658588,165.46683453298905
13,257,128,0.7735689170658588,165.46683453298905
14,257,128,0.7735689170658588,165.46683453298905
15,257,128,0.7735689170658588,165.46683453298905
16,257,128,0.7737540733069181,165.42723898427528
17,257,128,0.7737540733069181,165.42723898427528
18,257,128,0.7737540733069181,165.42723898427528
19,257,128,0.7737540733069181,165.42723898427528
20,257,128,0.7737540733069181,165.42723898427528
21,257,128,0.7737540733069181,165.42723898427528
22,257,128,0.7737540733069181,165.42723898427528
23,257,128,0.7737540733069181,165.42723898427528
24,257,128,0.7738380376249552,165.4092895108316
25,257,128,0.7738380376249552,165.4092895108316
26,257,128,0.7738380376249552,165.4092895108316
27,257,128,0.7738380376249552,165.4092895108316
28,257,128,0.7738380376249552,165.4092895108316
29,257,128,0.7738380376249552,165.4092895108316
30,257,128,0.7738380376249552,165.4092895108316
31,257,128,0.7738380376249552,165.4092895108316
32,257,128,0.7731822598725557,165.54958208831428
33,257,128,0.7731822598725557,165.54958208831428
34,257,128,0.7731822598725557,165.54958208831428
35,257,128,0.7731822598725557,165.54958208831428
36,257,128,0.7731822598725557,165.54958208831428
37,257,128,0.7731822598725557,165.54958208831428
38,257,128,0.7731822598725557,165.54958208831428
39,257,128,0.7731822598725557,165.54958208831428
40,257,128,0.7803353425115347,164.03204241400604
41,257,128,0.7803353425115347,164.03204241400604
42,257,128,0.7803353425115347,164.03204241400604
43,257,128,0.7803353425115347,164.03204241400604
44,257,128,0.7803353425115347,164.03204241400604
45,257,128,0.7803353425115347,164.03204241400604
46,257,128,0.7803353425115347,164.03204241400604
47,257,128,0.7803353425115347,164.03204241400604
48,257,128,0.7726717572659254,165.6589603493778
49,257,128,0.7726717572659254,165.6589603493778
50,257,128,0.7726717572659254,165.6589603493778
51,257,128,0.7726717572659254,165.6589603493778
52,257,128,0.7726717572659254,165.6589603493778
53,257,128,0.7726717572659254,165.6589603493778
54,257,128,0.7726717572659254,165.6589603493778
55,257,128,0.7726717572659254,165.6589603493778
56,257,128,0.7725505959242582,165.68494112267732
57,257,128,0.7725505959242582,165.68494112267732
58,257,128,0.7725505959242582,165.68494112267732
59,257,128,0.7725505959242582,165.68494112267732
60,257,128,0.7725505959242582,165.68494112267732
61,257,128,0.7725505959242582,165.68494112267732
62,257,128,0.7725505959242582,165.68494112267732
63,257,128,0.7725505959242582,165.68494112267732
64,257,128,0.772126791998744,165.77588205255313
65,257,128,0.772126791998744,165.77588205255313
66,257,128,0.772126791998744,165.77588205255313
67,257,128,0.772126791998744,165.77588205255313
68,257,128,0.772126791998744,165.77588205255313
69,257,128,0.772126791998744,165.77588205255313
70,257,128,0.772126791998744,165.77588205255313
71,257,128,0.772126791998744,165.77588205255313
72,257,128,0.7719475254416466,165.8143795807476
73,257,128,0.7719475254416466,165.8143795807476
74,257,128,0.7719475254416466,165.8143795807476
75,257,128,0.7719475254416466,165.8143795807476
76,257,128,0.7719475254416466,165.8143795807476
77,257,128,0.7719475254416466,165.8143795807476
78,257,128,0.7719475254416466,165.8143795807476
79,257,128,0.7719475254416466,165.8143795807476
80,257,128,0.7722212132066488,165.75561226617947
81,257,128,0.7722212132066488,165.75561226617947
82,257,128,0.7722212132066488,165.75561226617947
83,257,128,0.7722212132066488,165.75561226617947
84,257,128,0.7722212132066488,165.75561226617947
85,257,128,0.7722212132066488,165.75561226617947
86,257,128,0.7722212132066488,165.75561226617947
87,257,128,0.7722212132066488,165.75561226617947
88,257,128,0.7722418643534184,165.7511796607552
89,257,128,0.7722418643534184,165.7511796607552
90,257,128,0.7722418643534184,165.7511796607552
91,257,128,0.7722418643534184,165.7511796607552
92,257,128,0.7722418643534184,165.7511796607552
93,257,128,0.7722418643534184,165.7511796607552
94,257,128,0.7722418643534184,165.7511796607552
95,257,128,0.7722418643534184,165.7511796607552
96,257,128,0.7719618156552315,165.81131009874525
97,257,128,0.7719618156552315,165.81131009874525
98,257,128,0.7719618156552315,165.81131009874525
99,257,128,0.7719618156552315,165.81131009874525
100,257,128,0.7719618156552315,165.81131009874525
101,257,128,0.7719618156552315,165.81131009874525
102,257,128,0.7719618156552315,165.81131009874525
103,257,128,0.7719618156552315,165.81131009874525
104,257,128,0.7741082143038511,165.35155890976986
105,257,128,0.7741082143038511,165.35155890976986
106,257,128,0.7741082143038511,165.35155890976986
107,257,128,0.7741082143038511,165.35155890976986
108,257,128,0.7741082143038511,165.35155890976986
109,257,128,0.7741082143038511,165.35155890976986
